,y_train,pred_q50_train,pred_q10_train,pred_q90_train
4813,122900.0,122923.08309767392,100690.99587386916,178796.79083980282
4814,67000.0,118690.38657239471,78308.32531383331,135718.16600225584
4815,461500.0,325633.0170254741,198579.3927783901,413571.85129664175
4816,105900.0,98702.09448754048,90842.69435467552,138810.18175941485
4817,145800.0,158985.10793171427,116832.09661638358,186574.36964495265
4818,243200.0,234237.25973266395,220255.04079288113,284884.31455166056
4819,67500.0,130409.53598428871,76682.76208367705,239018.34272437592
4820,91300.0,92983.73009942778,67355.28112414069,120616.1150587493
4821,187200.0,187591.15664580677,161365.17322127352,225906.46425910565
4822,249300.0,332700.74602482305,254753.19115448283,448695.1898721616
4823,165200.0,171199.37148081633,141501.30923628417,203288.69640127962
4824,137000.0,123753.31928081799,100705.7012287493,162540.80495837537
4825,253800.0,202999.18351581134,169868.78270587363,250280.09343861023
4826,140200.0,140637.55438510526,119691.28999689751,194296.63701434384
4827,114200.0,89357.473465796,65474.62533842171,125350.77638371839
4828,134000.0,93350.19869232034,69217.22554248186,144098.16061649777
4829,460400.0,389312.98349355534,282073.47559445805,461957.6275804168
4830,142600.0,148543.4362042923,123758.92976403047,204546.93533089384
4831,262100.0,331332.63137816807,274289.0435841243,400251.683249626
4832,93200.0,95643.76276411841,91332.90155191146,138035.47553315916
4833,221100.0,259495.65236261778,218685.77473313437,340772.52256096824
4834,434000.0,345910.89221311774,235059.51231442025,430528.9113836543
4835,396200.0,286883.881571622,215894.87053730784,373188.30929108005
4836,125800.0,154373.57997611328,132943.69484003418,225461.8497005353
4837,158400.0,182256.84596296685,159456.70637666012,196705.822841358
4838,158000.0,195062.09896143267,170617.5189025966,269500.97175437404
4839,389700.0,379793.55962226365,317266.491315961,461982.00103132305
4840,340500.0,302122.93776625616,236033.6690448597,401693.5781488724
4841,288700.0,335126.5254078907,292179.20780858776,394301.2143710379
4842,348200.0,195970.6258119008,144040.22802126213,288778.2416732396
4843,104900.0,86243.50857661755,63403.38920380238,119205.95679305517
4844,121800.0,149686.59235414435,109004.73337433228,188911.14269925415
4845,380000.0,346473.5493716921,290199.6911034401,413639.93629298336
4846,61600.0,55947.984833710536,47986.87656378913,89113.35618419436
4847,130200.0,175707.05639642206,129063.8431679334,246530.13052150424
4848,100000.0,77516.31334335101,59940.33556693344,134181.36670621004
4849,211000.0,244043.11442465615,220675.92186959763,299433.60472317593
4850,167600.0,176417.11309212938,154005.83325396577,214576.3880939982
4851,171500.0,163526.69890089444,139363.64669457497,188455.874785716
4852,296400.0,285605.12453237636,222377.07424381454,370275.16778973496
4853,233100.0,160976.01388801422,104841.02571212086,204396.81721087536
4854,277200.0,262939.1928394091,204638.61675407563,373871.1991539272
4855,142000.0,141816.52576329722,125639.26812089838,185057.03875460304
4856,116200.0,159455.8522946498,142813.22508399282,189818.54782928634
4857,193200.0,200007.83594154127,172536.60978323524,238318.884859921
4858,111300.0,90689.08080741735,70803.77089478457,127438.19540721874
4859,182100.0,158859.22411154697,140992.4947994561,200918.22395937555
4860,231900.0,256440.1383942274,211935.82852430135,305235.08020707674
4861,138200.0,119286.4300768858,97303.2232323745,174012.57133071354
4862,225700.0,192496.20423932213,145812.8373300375,273110.43383124773
4863,105900.0,94080.30864826341,79703.32576496997,122498.71270388909
4864,333300.0,227493.3440502844,143699.02527887837,384474.81998052076
4865,336700.0,328243.4473198097,256178.92846290942,419528.1298866545
4866,392900.0,341241.3725200338,282267.74359724496,426765.28853433573
4867,187800.0,230422.23645472055,171192.9220225421,286916.2678658245
4868,100000.0,56488.11934535958,45482.10916854931,86806.42675376753
4869,188500.0,198518.29565316188,154593.58210393717,249906.1952611579
4870,137500.0,90426.0541509528,55657.44079305161,159011.96403846098
4871,106300.0,69049.2717697824,52365.63333336935,117714.32686798775
4872,195700.0,203492.3587253895,166613.83288428007,257744.9362932004
4873,190700.0,199198.72008234376,162002.65101679985,247021.6887578772
4874,275800.0,290752.61172265216,244182.99855834886,340540.01744414924
4875,93800.0,97202.8385162397,75527.21919275747,168268.88523218044
4876,368300.0,320612.6686877436,276885.2444635769,373651.3736042896
4877,207700.0,190263.77945308344,119135.9118863354,248281.13250540773
4878,343100.0,217058.88472386947,170786.78683227027,288242.11892610247
4879,187500.0,329761.76474606263,248550.16094783077,410361.3234717339
4880,290900.0,314609.664493315,223144.7516097969,417095.05050629715
4881,228200.0,214572.41740931527,134959.77555832773,239119.550163423
4882,182500.0,172400.74286680706,130738.66648321974,234205.14770488947
4883,150000.0,150889.69860713146,137624.0240800841,168490.1101723098
4884,130600.0,133613.3906438363,107647.64894850673,174516.0057285461
4885,241400.0,234244.9171298573,181893.33887702244,310710.00627524586
4886,73400.0,101280.98004059866,72809.88753030472,194407.83392728842
4887,490000.0,298077.6131518097,201151.65492142856,382257.3912556963
4888,112500.0,104019.78915819513,73940.43069046538,154455.35195801334
4889,176000.0,148274.36611254528,112860.28531146936,171468.68192583323
4890,414400.0,432313.1171343635,354621.1288068931,476667.797814055
4891,136100.0,170290.7473786658,141442.91698816878,210857.1086681538
4892,300400.0,277749.6926865651,219410.74922724327,359529.6249562287
4893,222400.0,180865.78964678937,146834.80019907828,248866.6031839358
4894,243200.0,189236.32464994895,135387.29230353393,263912.49701120437
4895,360700.0,308710.5495684267,201970.26102216396,378443.2222519551
4896,282700.0,289222.4902483968,255516.69196905268,362505.4712349558
4897,100000.0,136353.056260418,99402.2929856433,199292.36580395524
4898,238800.0,261889.6176911099,217093.50646416444,295502.51300733734
4899,87500.0,336172.2598403448,176406.6087571142,428932.2180381916
4900,338200.0,308821.62380153604,249720.00038895078,403910.47440248315
4901,129200.0,159978.80316344672,107878.92562144122,246019.4294926788
4902,171300.0,155809.10033625766,110327.00465893264,191788.79437085532
4903,308100.0,290591.89642181504,221460.11662226284,353567.5154426008
4904,300000.0,195932.56093383965,114568.46919457352,333122.94657861243
4905,306700.0,355123.8928853321,240950.4857605945,431210.22342904354
4906,194600.0,194683.84996677015,160793.1021626774,240692.30903553043
4907,224200.0,225337.10117772027,155349.85968285985,277648.6854057624
4908,321600.0,261300.23438049018,186460.2782600238,399054.4561837567
4909,225600.0,206497.10854555867,169624.72768846183,256605.50237288018
4910,159500.0,146335.26356307953,91777.82251646233,201071.9085628845
4911,63200.0,66424.23874502136,53904.521590452,78169.95053874279
4912,48100.0,38081.962454110966,38830.214463153556,62831.92348130973
4913,211300.0,263095.0550857027,191384.06552733167,338810.7887044399
4914,46700.0,149468.91734353759,52428.65813220486,301940.7557777561
4915,177300.0,215438.42900868945,161141.49053473177,268081.8401597206
4916,241400.0,191625.9478759199,143347.30503400514,241725.77242968202
4917,116400.0,110856.37649009342,96598.10366939267,182627.06298020124
4918,442500.0,429017.2403903743,340756.0209944815,482280.35118177306
4919,134400.0,116213.35044150082,93775.7507557954,134506.31287298005
4920,204500.0,233866.96278901273,151684.865566509,303659.4592251408
4921,320700.0,216417.36078428564,185235.46754844172,252661.1735369779
4922,92000.0,98001.3495275231,83032.82182525487,117008.2438987243
4923,162100.0,184451.3395254378,139182.46851526335,225142.98379647097
4924,155600.0,166248.48409074298,135541.5557897802,202457.48948808646
4925,316200.0,361761.6861488883,259183.67556323955,447734.4329525459
4926,130200.0,101784.79999552005,80324.59535792323,136074.95169227335
4927,87500.0,128922.51211742146,90923.71538074208,213399.46443871708
4928,71300.0,102249.96516988777,69801.8749827306,203287.3336630492
4929,269800.0,253709.18691814633,210907.0219877184,330284.80896612996
4930,89600.0,98730.11049444614,76528.74877584081,140498.4028518911
4931,350000.0,336033.1268104173,231009.81407954835,431801.02647742716
4932,82800.0,88877.33432334548,81971.97159843084,139094.5881518193
4933,124100.0,121625.33078222169,94645.37501560099,153554.54391749023
4934,142200.0,143862.35564549427,122173.2314574815,198144.97862445167
4935,166000.0,138612.63894780522,104534.10380795955,168215.07765569648
4936,192200.0,173188.43306413636,153707.3883129286,215116.390716888
4937,333600.0,318531.7759165837,234752.2600247912,376564.1482909573
4938,95600.0,97992.38292113987,78123.20154916306,124834.50288025345
4939,96700.0,84901.73628347703,68247.53086773521,110546.49943143988
4940,113400.0,113341.92836907372,88939.20017614966,144866.83394361226
4941,65200.0,61809.16569367061,51903.11056878183,74616.91092469983
4942,69500.0,63975.7213947501,53560.84299740354,86782.27422186051
4943,117400.0,174269.40440387567,147183.6524458633,197010.20984149052
4944,88900.0,90183.42335163559,78913.97089424562,138447.29466228283
4945,138200.0,182451.70465821688,148489.96676372376,240584.54470612493
4946,154600.0,153956.6933979476,110494.70455742485,214927.89762784346
4947,241400.0,251493.83854164058,166844.18711987935,318530.15926547814
4948,237500.0,282604.7224712852,173122.13845011502,380383.80651212495
4949,183800.0,163335.68595736608,110497.46984662041,193721.39207381548
4950,384400.0,300496.8973533156,223044.49499579205,378631.5870520435
4951,187500.0,177806.9614103156,149381.78554347705,212956.36851528566
4952,207000.0,217185.2307053231,160438.27356527012,275318.6061208386
4953,402900.0,336320.0866234198,276832.725013606,407089.2959805167
4954,73000.0,71637.70012237085,60465.60722482049,105067.50783123946
4955,107900.0,126099.46849059111,94570.1241551084,174135.75550209274
4956,126600.0,122801.99061039167,89584.0118862554,160641.0079708824
4957,134800.0,132171.77048886934,119902.6688641929,163600.33366950537
4958,272600.0,280262.5400450161,250395.14842549132,330738.9201294501
4959,130500.0,116130.47852951352,83491.40141915176,139764.04648533024
4960,500000.0,359108.1685920226,220535.9828527924,468448.90677994594
4961,247900.0,241844.53717343445,222612.17237294983,289761.52564502426
4962,97500.0,113724.05483503218,86788.13546317338,148067.71087727844
4963,146200.0,136555.9302264516,89752.04264837921,176509.19380534743
4964,60000.0,100125.15708190239,61460.114101120314,166735.39859579236
4965,158600.0,206776.1539742614,174332.9456997874,296062.11907534976
4966,91000.0,118106.8179221966,92316.01483209239,137705.80793268155
4967,174000.0,165903.93275847347,143560.9014489847,191533.90975508423
4968,146400.0,117901.85106758989,91794.11404826061,157284.37250524134
4969,233900.0,259532.97958641357,198129.0211098708,351798.21971288056
4970,96900.0,95103.1856588271,71038.5325971643,148318.28671588315
4971,225000.0,217502.27658546364,127128.54710332256,288720.2173193289
4972,90000.0,140175.25980398752,98769.91191674025,235973.0666759051
4973,189400.0,123429.53606277131,88684.6583814314,162905.7578054586
4974,242100.0,146353.8123581541,109789.61668245538,194048.01743611702
4975,196900.0,230512.34421658338,207394.61812078702,298762.6844917602
4976,85700.0,87214.20076570958,69548.96757803086,111412.69361269908
4977,141700.0,172642.22534359488,138973.95607599517,221078.13308147853
4978,343000.0,343915.0975494874,241387.13609197948,397027.3314188612
4979,157700.0,183952.55449931932,129301.51781426002,223968.52285795604
4980,142800.0,154839.79173498612,115691.110966269,179550.20833306343
4981,83000.0,77369.74610688238,63875.60356494278,87838.20764440837
4982,193800.0,208741.4791598204,139153.6222792446,356604.67580593005
4983,63000.0,80196.31876265175,64865.91884574621,84813.81225705388
4984,118300.0,103745.97702266448,79233.86429755566,126072.31225951211
4985,68100.0,75918.45917899592,68693.37741453637,98913.34646348227
4986,344100.0,345831.30992465967,289408.25362828665,398925.2478829396
4987,149000.0,113629.67118706302,88827.47621007291,161619.96496475223
4988,179000.0,178480.31122695823,139075.21153069797,211487.18937606597
4989,188300.0,213719.50519757066,127753.49581387608,316992.8974488037
4990,64000.0,63405.110805422344,51118.397740505694,80396.82709076258
4991,321600.0,310277.32371992257,269000.75419761904,375942.79397828557
4992,284100.0,263128.5858064377,179726.0457299964,363328.963392075
4993,253400.0,263445.80721728445,176615.0285340983,350732.17065686773
4994,55000.0,84661.49578908682,58909.30463606653,142480.43899550685
4995,182300.0,210408.86711838568,157174.91069073323,273300.69275959214
4996,251100.0,205876.14107795397,145935.44421872526,271967.59906260506
4997,290900.0,304073.3885483445,270573.9773303778,365293.6023241813
4998,166700.0,138576.93560964998,111183.06728674426,159691.26614755328
4999,264300.0,253930.41418289614,165159.460519374,348217.9457917806
5000,278800.0,263223.9705609864,164254.62589695363,379657.75329008326
5001,164600.0,107672.43127167104,82316.00020260681,183303.77405642945
5002,143600.0,130175.85595482076,91160.5127126541,164530.2484918169
5003,171800.0,137284.40653789084,96112.3387662684,169195.58613643222
5004,185600.0,197217.463161108,154826.34621593315,260206.5541151893
5005,146400.0,108200.02294900971,64493.96439713967,169593.63192577832
5006,178400.0,218745.7069698751,163510.93811153073,291971.629810123
5007,85100.0,74774.63575551592,63153.42516776279,82187.00690234048
5008,303600.0,305103.82771289593,237141.76602447664,394560.95399348397
5009,121900.0,136960.4685332135,102598.8343483331,160533.6433074955
5010,266500.0,211699.62663844932,155837.70849880413,284359.92771922133
5011,244200.0,128010.73545591319,98218.28515898045,196178.3289059833
5012,360600.0,347592.5738457161,204784.66569136988,397295.55963993573
5013,224200.0,230936.879009915,193681.5619206708,291112.6734080319
5014,319400.0,309307.4269233736,202405.32613829192,409810.54318532115
5015,143800.0,165331.69831667145,119638.22191245397,230751.54900517702
5016,152600.0,158327.01395087183,134746.16614557034,199250.63733071156
5017,186600.0,167408.68709890143,132028.02302204765,201865.1191849714
5018,272800.0,275803.40945541253,224548.91692878422,332648.191668936
5019,178200.0,162560.93061618754,143634.53338890773,187112.22497352713
5020,133600.0,133481.0712497984,107944.47180541784,208275.8778617534
5021,380400.0,378897.79142344405,276977.2886206503,464492.440684846
5022,245200.0,294467.2188171512,252616.11221315654,355438.0386306088
5023,109300.0,119020.38161544898,94123.7642593307,165432.14779835092
5024,92900.0,108771.01469519675,85289.303683644,156692.4672534142
5025,214700.0,176842.8750307692,144329.1800894094,222941.66284501238
5026,220800.0,232990.14802078213,163147.87677556113,311125.8541878056
5027,200000.0,282960.94796361815,196816.5598392535,383382.56802969787
5028,54300.0,144443.95170956603,55745.55439983439,267021.73431514774
5029,391500.0,232970.3318188802,133934.50888965803,304449.27410873567
5030,166800.0,216415.82533702874,167477.0733889371,285847.51715855027
5031,125500.0,136098.6800455317,105723.95890744691,213345.19674140716
5032,213900.0,284822.66635462025,209743.39654245353,375581.6071712145
5033,97200.0,111358.85706058075,89639.99528786071,149993.1916041847
5034,118800.0,67318.30953705036,51968.25270197999,111253.88800201155
5035,375000.0,272758.6544169905,215474.17519870924,365164.296402454
5036,57600.0,54737.751824060775,52673.375192797015,65620.40368741576
5037,135500.0,129237.06161079174,99451.85504427222,186931.20310537732
5038,249600.0,199802.15927149833,136690.78957528,287219.0219987319
5039,126000.0,134342.90118270827,108837.11260091327,214549.64846328797
5040,261000.0,217305.45618179996,176746.3209009157,308165.24244029354
5041,116700.0,93808.92903624717,70720.72279488419,114267.12703150106
5042,185600.0,214520.56251447968,141011.77687147033,232481.62807894184
5043,47500.0,60769.5559098527,46760.26808259226,83590.23354327824
5044,84700.0,88744.3308216604,75333.46907534683,137377.63435860813
5045,133100.0,100575.09419435743,79084.10886634605,136556.04116189858
5046,151800.0,149573.40425124372,122896.49983565391,175311.68569351456
5047,240300.0,208299.71632246414,167869.96513158223,269796.58594473195
5048,96400.0,96620.50720973803,79705.24364484983,128713.28661895086
5049,44100.0,47514.55587850812,40682.476852186686,67266.03804826929
5050,174400.0,137524.55667777723,104298.11846436773,189590.8399657193
5051,273400.0,237067.59271643477,179610.80308546213,308407.25781480863
5052,162500.0,110106.69111058066,84719.55822219091,164799.10828154112
5053,329400.0,290764.2925152998,192118.5726121416,386091.1053978494
5054,157100.0,223850.5003121997,172431.45089350245,320215.8136010782
5055,80000.0,101064.9902153117,70842.25651360031,172882.4054431565
5056,347600.0,323482.3735667963,276681.97821305995,383819.2637664929
5057,350400.0,370198.04737373756,290633.5644925488,476900.0860258586
5058,111500.0,131227.30059387823,105597.03052485854,218011.07260129508
5059,176000.0,231686.83928874816,158309.88254631538,312869.76216373936
5060,161100.0,166317.88529525002,126262.03875014317,209675.4084566011
5061,118200.0,131960.05816825858,115879.29477575858,182021.162825733
5062,169400.0,164115.23285527274,142135.92205249198,219955.88291099522
5063,174100.0,159420.72855440184,128027.26270466528,224380.79215495384
5064,133700.0,134074.28934208403,111094.94369089224,189368.39961396027
5065,289500.0,283329.9269153223,222773.04685495983,354949.0145008579
5066,85500.0,84892.50772314008,65213.04367228413,99881.1298414671
5067,187500.0,136528.30052881048,109688.9724738685,183654.17078517724
5068,220600.0,239121.5012436685,200612.27765421756,332666.256727305
5069,225000.0,266080.36181879765,113748.26586986653,396980.19451947743
5070,280200.0,304766.3711047405,193345.5157217536,398920.7116951749
5071,153200.0,173737.6606378172,102220.65290592487,199905.05341295782
5072,350000.0,174543.08404311558,116240.00630431322,254990.29602301097
5073,187800.0,214641.56973820864,166094.57115796837,291584.9032507048
5074,186100.0,201857.5982477605,172721.26207992228,242499.06254451384
5075,151900.0,137053.92092381598,93521.98315542651,157702.40637408025
5076,271900.0,267969.2824301385,229754.9697485038,329414.0223076897
5077,348100.0,355225.1399225934,292207.40568122006,423656.2096048281
5078,215000.0,197734.45341002702,143925.68423062208,233784.61215309627
5079,161300.0,168414.68509765106,133953.91391993247,243395.17714420668
5080,81800.0,136752.4579785519,98610.04228045724,238304.91092268383
5081,132000.0,132354.43752410333,88950.09953833041,155156.59403710027
5082,182100.0,137137.80294905812,91070.4977094918,206419.52869574237
5083,137500.0,309049.4853254714,186563.06767560972,411015.83174648444
5084,215500.0,203386.1824843526,171989.29069362482,259927.56520039093
5085,162000.0,146216.4120049778,111274.51107251887,195691.91168533725
5086,177500.0,180259.56446056505,156961.27209622058,214977.06464567035
5087,208500.0,313564.04154810327,262306.5137758156,366403.2250466937
5088,100000.0,99348.53882243279,86605.75614327754,118900.42317265898
5089,259600.0,255342.62450991955,198416.75926948662,323772.98353420186
5090,273800.0,201631.05850703907,170424.26008720062,261636.29232216877
5091,50000.0,54340.38995016653,44396.10207035471,156965.5872874749
5092,147600.0,147998.46865718812,123300.29245414678,185803.0570034939
5093,87200.0,81555.6596108607,74465.70026767942,98965.89920404783
5094,422200.0,283709.8253380188,204093.11957123526,371251.37138459575
5095,168400.0,190776.422979405,166184.72105097148,220808.2383272673
5096,81300.0,67762.73187205048,53485.760529911466,109375.6193812025
5097,231800.0,237737.6619556091,198815.85098375814,310237.1429187471
5098,54700.0,58733.3865462112,51013.7645158034,65247.35618871427
5099,184500.0,193323.15626493545,148517.62620725916,269839.0774681773
5100,215300.0,148289.86187575228,130983.39859883279,172654.20699985488
5101,178800.0,143294.08520507687,107513.10923774366,185844.56767141903
5102,136800.0,96500.38535041193,73462.48648741587,140620.8169046037
5103,255400.0,243289.68862500123,199590.7641065829,312553.47397890926
5104,232600.0,265688.6675689154,238262.2935621346,332149.4773435667
5105,185800.0,214240.06296376797,156996.8664530863,259286.61467450252
5106,243400.0,290251.2651489627,252349.97921958918,347496.2968496367
5107,161200.0,173774.13961236225,120966.90490821315,234363.2982591907
5108,154200.0,235398.33212757498,151234.82568182255,325162.05796558893
5109,223900.0,244626.12149991412,199897.7888639035,321996.4799853589
5110,86900.0,95302.75441667486,75287.40334641132,150092.0637379739
5111,369400.0,225003.02389290245,149252.18890351255,313622.95244802604
5112,266700.0,233422.38116356294,207331.28690473508,261871.80666959018
5113,93100.0,102943.92007979461,83911.52189428882,160829.07143305472
5114,131700.0,140495.57629696128,106508.30591321689,165803.43408454757
5115,217700.0,217885.33047616258,194197.9720018162,261026.85634590875
5116,286800.0,298712.35519622837,242799.00240277805,367218.2830744012
5117,123500.0,123108.57097644248,98208.13806670991,140642.6090409077
5118,181300.0,183418.91648522057,105255.86763158292,259350.499845382
5119,165400.0,166709.84221171314,153862.67703433847,190632.04111314774
5120,113200.0,133702.20153593642,87927.78508326682,168106.49671931006
5121,236100.0,201586.99982243628,119594.79111083379,310316.53186628415
5122,127900.0,151063.7778461375,125544.1777423292,181060.91257762106
5123,55900.0,56689.141674172366,47553.51271695262,76717.42074779994
5124,65900.0,65468.8259583359,52076.61551099755,86815.74053831215
5125,302000.0,262490.55482723133,208926.31021022898,360047.7902623837
5126,153000.0,149535.2717394813,104366.32562399567,182379.9145383922
5127,186200.0,165840.66820187864,135629.70234674282,190731.63594597072
5128,159500.0,185765.5802290706,149862.1457416074,238911.6632389279
5129,84200.0,125066.5056014013,100586.84358994714,175207.6648963398
5130,335600.0,333402.02873066784,274700.3112888534,400316.39911012887
5131,163200.0,195569.26102947872,165369.98573862432,257306.31175078527
5132,121700.0,120191.89015032424,97930.95625443432,126169.52096060934
5133,117500.0,145344.50138186046,114433.98379280145,188626.15981073992
5134,183100.0,111972.86393263328,77486.7059116382,129060.71065415043
5135,423400.0,429849.1154999642,342298.7600261511,500670.3251778837
5136,162000.0,177980.57942900076,138883.67065847223,208960.7021361823
5137,110000.0,109891.52684792035,89181.31086803493,177445.74851464343
5138,90000.0,98777.90162057789,81430.2164339424,154177.868406474
5139,99200.0,108298.64970632721,80003.74347987742,139562.45039207154
5140,210100.0,210033.74844510097,169156.19276327762,301274.4291463192
5141,198700.0,214728.80549638724,192194.8366710195,270402.26999880816
5142,326600.0,273777.08043877216,221552.05616648178,365856.6673115249
5143,87500.0,115725.18595946528,87584.60554722091,162085.4584925433
5144,184400.0,113014.17687785292,71417.36097572742,148177.89018093777
5145,247000.0,189481.2448333951,102529.91956225387,257069.31928016304
5146,100000.0,77306.71757991544,60119.07154965261,90414.03595431513
5147,100000.0,116630.90793408579,101165.03675387378,183321.9905950558
5148,116100.0,101403.30968831424,77337.52112489534,126951.93425095789
5149,317100.0,236353.73864120647,157931.26487069536,348568.23695421097
5150,130600.0,143505.6352423577,117971.33273057095,175090.88828348854
5151,178300.0,164913.24052622047,103158.52290112474,189850.55299231896
5152,143800.0,222161.4785485426,170956.94540326728,295554.1877769551
5153,189600.0,188466.8233175505,173002.38862200791,227205.5168437612
5154,206300.0,165623.23364025043,129284.67877025645,204719.9007518134
5155,145500.0,121758.23973707092,86769.16694459006,187817.57643413593
5156,166300.0,130123.48380312641,89761.12359244612,154745.83417765374
5157,137500.0,126670.95253965582,89538.40716257367,253239.8131919861
5158,472100.0,465466.11427349027,326983.2208562802,493202.8020480082
5159,161800.0,168829.2676942089,128668.89179267659,219945.64069345783
5160,197700.0,210306.73771318514,175440.0354703318,258898.64089619828
5161,99200.0,120864.68453447125,97206.00670276771,183831.95554392185
5162,364000.0,296701.23885335296,191301.6821042897,380186.2551159031
5163,84700.0,84607.3778253634,63202.91729638443,128206.42687335736
5164,168800.0,152060.90536199574,111608.45815425673,195141.88119138347
5165,87800.0,98217.43910089243,64742.82660630492,144902.11196764262
5166,223700.0,184491.27032828174,159412.76680239855,269124.99399449857
5167,74000.0,86988.97851371723,75135.14067352896,153502.41103345124
5168,415600.0,404038.1669940773,302691.1162876503,481174.4412666984
5169,161900.0,159750.31281894998,144145.97328472117,192683.86251729427
5170,414100.0,358345.1722238889,227212.22913498897,438070.97153707617
5171,251200.0,217459.92497732927,187499.19778019004,258237.1353017508
5172,237900.0,256853.45375294756,224589.3601904124,300719.77043875994
5173,223600.0,180903.33601098708,157352.73486577458,248875.92082676716
5174,156600.0,157073.08924658367,145749.87648422288,208148.25117187493
5175,218400.0,248626.15977367447,190402.21677756673,326761.25639079756
5176,127300.0,100071.75150663345,80647.8500094459,126756.90925836322
5177,157100.0,143214.4543249702,104737.09696036752,227937.54041032828
5178,157300.0,130793.05971098557,107046.05235078618,182453.34333685346
5179,246900.0,235319.74001284083,183566.87275896207,306472.2990320477
5180,81500.0,81836.77758385704,63133.30997485011,94267.05632936134
5181,206800.0,248269.53635746858,212571.39262610624,315638.79947216687
5182,204700.0,225687.48997242755,130035.01081070951,338394.4465656654
5183,170400.0,151182.41889214236,107873.05929583995,205747.7373110091
5184,211700.0,234283.7912561844,196370.01246291184,310008.56659287936
5185,219200.0,224301.72902475664,185101.9569689046,289810.7240699123
5186,355800.0,331336.4995007108,200154.62175719283,381900.4147716169
5187,191700.0,191070.76187138347,153689.58762467137,246015.60754065862
5188,138100.0,138899.6019934958,123243.07279635937,166836.43573567292
5189,113200.0,108352.42984996672,84605.50450091482,128738.43524184646
5190,240900.0,229090.06708781276,140142.5371636273,296678.13829176186
5191,495900.0,427407.83274447685,332557.29545031185,469723.29630993446
5192,95000.0,92937.80322708744,78937.41919850018,172789.45917578894
5193,280800.0,209317.1778372871,148190.1807748354,296458.8718629101
5194,96800.0,112561.1596936778,97122.26286352742,134640.81985081654
5195,165000.0,162504.39706729597,138177.4341749345,222328.79196980147
5196,466700.0,395640.52840736514,256378.7607642354,495843.1370271511
5197,233300.0,283980.07998572633,170689.65629166135,350893.4454306695
5198,144100.0,183082.62157506208,158755.01405574236,225700.80331963106
5199,282300.0,223082.58074553093,154941.51807696917,304288.39250179916
5200,99300.0,106604.48208760386,96543.35158780908,122536.60043106662
5201,109500.0,110485.9101251962,80737.21428275759,157068.6709811772
5202,118800.0,87644.46503833219,72612.84011045446,131703.26041148868
5203,249600.0,194325.31489245573,159386.98631261484,227629.7421366049
5204,175400.0,183149.22758348106,156826.64897497545,255344.5989234658
5205,103600.0,106965.60694317563,84796.24038388851,126258.83036707659
5206,235600.0,213429.34654527152,169008.94741973293,274397.092021741
5207,165000.0,123705.29761118369,82617.58320316437,165518.53841808988
5208,209900.0,217877.51812715706,169501.3407643232,279622.6415832084
5209,286900.0,317448.7757275014,204047.69242007675,380451.569574008
5210,87500.0,92095.71230135139,62611.22536150541,150932.7268825145
5211,393800.0,291215.1703403193,164216.79243153328,374011.4251684521
5212,183400.0,212494.33108392515,176661.39615097787,265391.86083081726
5213,356900.0,320611.0091096479,217827.9053892872,398276.0927665105
5214,202900.0,213274.337036437,185036.5166124539,290693.7560713186
5215,322300.0,301506.4967018796,223994.00478464027,375650.9304408585
5216,162500.0,135266.11721393268,75262.12400956571,244917.26498090677
5217,184200.0,205610.8433384152,164886.1610536041,243640.8491745371
5218,88000.0,96514.86942777406,75202.29006176701,149531.80386481227
5219,136100.0,185825.5112987288,139282.20373725402,279005.5312119086
5220,165800.0,239120.28855943622,151188.94175529195,364088.58983094187
5221,198100.0,225291.49219281372,189835.77550135663,297367.79516835616
5222,192800.0,225354.3138952203,189618.14819142898,279828.1079045707
5223,59500.0,63658.145166021335,56455.644722253914,86579.22674917648
5224,334400.0,270492.18610791734,190407.04506588873,308002.31055413606
5225,194500.0,186221.34372521017,145846.27495906263,214403.0317962102
5226,477100.0,435954.36527789314,304712.99979875394,459887.37401849194
5227,160400.0,159727.17133917636,136324.48515626197,220155.04135810517
5228,160600.0,153558.87825667145,133724.47746430204,186072.98679997504
5229,167100.0,186419.37992784454,137670.89972270798,273179.394148792
5230,418500.0,200907.4016702714,157145.22870747722,266874.66575157194
5231,200000.0,106906.3145988079,73978.94273405761,149266.44169274849
5232,108300.0,90727.79151546101,73393.34161507813,143309.54202919052
5233,37500.0,62442.11002113724,42187.27178195356,109212.71140535935
5234,218300.0,265828.4567260045,217061.9472610478,331620.56229002477
5235,63300.0,72277.28981846666,61381.435615116745,100231.2991974974
5236,176700.0,190624.08421544242,153166.56247424113,222182.49442520767
5237,112000.0,100894.56483753424,78501.81349617991,139162.69845726373
5238,191900.0,201168.62467811734,140575.71301486413,270883.2287958028
5239,76800.0,80435.06708016335,74346.03310869657,107494.56992227284
5240,170100.0,177962.5951750926,149089.63997592503,252633.6102023014
5241,74200.0,103912.86920572125,61159.588810238434,149531.03048632847
5242,82400.0,77553.75161657341,71551.53958858798,136886.97051375636
5243,382200.0,350465.8130525005,316838.3627853225,381028.3950891612
5244,185600.0,221780.79830692892,197555.72646943133,272624.2039041171
5245,240300.0,235780.07192411972,193044.04553087364,287301.9608062051
5246,238500.0,196175.57449031822,153778.13072968833,250587.21890323499
5247,230000.0,240133.37929820534,202128.2125761724,283356.7301631915
5248,134300.0,130262.338747151,101997.42001517712,186379.82875831408
5249,135000.0,130054.07388954765,105036.44610314083,163888.60641520188
